event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 227106, 125968430, 503681, 62042112, 22.486082641576697, 12.300443649291992, 84.43890959480123
PROFILE, 228106, 126469841, 501411, 62050304, 32.88411590955388, 24.760890007019043, 84.45105440876657
PROFILE, 229106, 126982120, 512279, 62062592, 41.60607828096354, 35.2125883102417, 84.46319922273192
PROFILE, 230106, 127498777, 516657, 62070784, 25.156739375381953, 15.496134757995605, 84.48111780071356
PROFILE, 231106, 128005283, 506506, 62083072, 12.975927505601955, 0.896143913269043, 84.4932626146789
PROFILE, 232106, 128516336, 511053, 62099456, 17.2604288678957, 6.029629707336426, 84.50520833333334
PROFILE, 233106, 129025328, 508992, 62107648, 14.083248720462416, 2.219676971435547, 84.52312691131499
PROFILE, 234106, 129525507, 500179, 62124032, 20.02062538195152, 9.334087371826172, 84.53527172528032
PROFILE, 235106, 130033228, 507721, 62124032, 12.23911915614178, 0.006604194641113281, 84.54741653924567
PROFILE, 236106, 130534488, 501260, 62136320, 22.090762820839274, 11.81182861328125, 84.56274687818552
PROFILE, 237106, 131039352, 504864, 62148608, 44.98991011407619, 39.25468921661377, 84.57489169215087
PROFILE, 238106, 131543994, 504642, 62152704, 26.060054714554898, 16.566061973571777, 84.5870365061162
PROFILE, 239106, 132049521, 505527, 62169088, 51.36384542422082, 46.89016342163086, 84.60495508409785
PROFILE, 240106, 132553050, 503529, 62173184, 28.405595112293746, 19.373559951782227, 84.6170998980632
PROFILE, 241107, 133058802, 505246.7532467533, 62185472, 13.496376234976573, 1.5036344528198242, 84.62904561671763
PROFILE, 242107, 133564937, 506135, 62197760, 41.00175936417804, 34.46624279022217, 84.647561480632
PROFILE, 243107, 134070604, 505667, 62210048, 25.78489047540232, 16.2276029586792, 84.65950719928644
PROFILE, 244109, 134588066, 516429.14171656687, 62218240, 12.249682502800978, 0.004410743713378906, 84.67145291794088
PROFILE, 245109, 135097545, 509479, 62226432, 51.861118449531475, 47.4759578704834, 84.68996878185526
PROFILE, 246109, 135603240, 505695, 62234624, 36.74562585939091, 29.358816146850586, 84.70191450050967
PROFILE, 247109, 136114650, 511410, 62246912, 42.32269492259116, 36.04140281677246, 84.71405931447502
PROFILE, 248109, 136623805, 509155, 62251008, 39.73576912303932, 32.93883800506592, 84.73217698776759
PROFILE, 249109, 137123918, 500113, 62267392, 45.43406800646771, 39.766716957092285, 84.74432180173292
